doc_id,brand,X1,X2,y_dmm_5,y_kmeans_5,y_manual_5,y_dmm_10,y_kmeans_10
1850,bj,-19.283504,1.7118783,1,2,0,7,3
1854,bj,33.107697,0.69089997,3,2,0,3,3
1857,bj,32.732975,1.6261425,3,2,0,7,3
1860,bj,-21.580996,0.99400336,1,2,0,0,3
1862,bj,-21.172832,7.8641467,4,2,0,9,3
1863,bj,33.10061,0.76858807,3,2,0,5,3
1868,bj,-28.022625,-23.400171,1,2,0,4,8
1871,bj,24.9871,18.084572,1,2,0,3,3
1872,bj,19.971577,-12.579273,1,0,3,5,8
1873,bj,10.22361,4.007236,2,2,4,8,3
1874,bj,40.47296,-11.988713,0,1,3,8,6
1876,bj,-23.807253,-24.8292,1,2,0,1,8
1877,bj,15.550154,12.1628065,2,2,4,0,3
1878,bj,33.273235,-6.4997816,0,2,2,4,3
1879,bj,15.577321,36.967476,2,1,4,1,6
1880,bj,34.206802,23.607483,4,2,3,9,3
1881,bj,24.260483,-19.164665,2,1,3,1,6
1883,bj,3.867626,-12.659719,2,4,2,1,2
1885,bj,-1.1362839,34.160053,1,1,3,6,6
1887,bj,-24.32711,9.871696,0,2,1,0,3
1888,bj,22.225573,11.15156,2,2,3,6,3
1889,bj,-40.97456,-8.374783,1,3,0,0,4
1890,bj,14.458894,36.37503,2,2,3,6,6
1891,bj,26.844505,11.458968,2,2,3,8,3
1895,bj,-16.33407,4.475064,2,2,0,1,3
1898,bj,42.607677,18.028076,2,2,3,8,3
1899,bj,17.346918,11.023956,0,2,0,8,3
1900,bj,19.880075,22.390268,0,2,1,1,3
1901,bj,-25.03804,-26.756243,1,0,0,2,8
1902,bj,11.057982,28.171934,1,2,0,6,6
1903,bj,-39.01739,-3.984948,1,3,0,4,9
1905,bj,42.21879,24.40876,2,2,3,8,3
1906,bj,11.687174,12.563237,2,2,2,8,3
1907,bj,26.752367,5.633328,3,2,0,3,3
1908,bj,11.654484,-1.4539367,1,2,3,3,3
1909,bj,40.359222,-11.802513,2,2,3,8,6
1910,bj,-0.13095953,36.87866,2,1,3,8,6
1915,bj,40.613968,15.949542,0,2,2,2,3
1917,bj,24.965591,35.86724,2,1,4,5,6
1918,bj,-21.13507,-35.868237,1,0,3,2,8
1927,bj,-20.458715,3.8762872,1,2,0,2,3
1928,bj,-17.373154,12.020569,4,2,3,3,3
1929,bj,5.9619117,17.716366,0,1,3,8,0
1934,bj,17.239582,11.031082,0,2,2,8,3
1936,bj,-0.21734053,-10.693669,4,4,0,6,2
1937,bj,1.4874066,7.9146395,2,1,4,1,0
1938,bj,7.311251,38.962368,2,1,2,6,6
1939,bj,-2.7062244,-30.76455,0,0,0,2,7
1940,bj,-23.449038,15.682458,1,1,3,7,6
1941,bj,-2.4983342,11.136632,1,2,0,2,2
1943,bj,-22.416864,-3.513791,1,2,0,2,6
1948,bj,4.4862976,8.617819,1,2,2,8,2
1949,bj,9.121779,17.048445,4,2,3,0,3
1950,bj,-8.498096,34.00783,2,1,2,1,0
1951,bj,26.612001,-7.18493,0,1,2,2,7
1954,bj,42.329044,16.355545,1,2,0,2,3
1956,bj,26.758902,-15.672052,0,0,0,2,7
1964,bj,11.316533,-28.6584,4,0,0,6,7
1966,bj,-29.968761,3.3916695,0,3,0,2,9
1972,bj,32.170307,6.715496,0,2,1,3,3
1973,bj,26.58224,-21.299582,0,0,0,0,7
1974,bj,28.329153,27.03268,4,2,3,3,3
1975,bj,-9.240163,23.237352,0,2,0,3,3
1981,bj,41.215538,0.64236915,0,2,0,8,3
1982,bj,30.282553,-23.983265,1,0,3,2,7
1983,bj,-9.087473,-32.143826,1,3,3,2,9
1985,bj,22.371313,-8.353196,1,0,0,2,7
1996,bj,-20.77256,-1.3077855,0,2,0,2,3
1998,bj,39.03144,1.6487862,0,2,0,2,3
2003,bj,6.0825863,18.716324,2,1,4,3,0
2007,bj,-2.6789541,34.437683,0,1,3,8,6
2008,bj,-28.896025,17.527634,2,1,3,6,6
2024,bj,12.525716,-36.083332,1,0,0,2,7
2028,bj,41.766224,9.564832,1,2,0,2,3
2034,bj,17.574245,-27.776255,1,0,0,2,7
2039,bj,-17.750868,-26.474268,1,0,0,7,7
2049,bj,13.911046,-34.528946,0,0,0,2,7
2053,bj,-11.427163,2.9721913,0,2,0,8,3
2060,bj,-29.203352,-28.174452,1,0,0,2,8
2066,bj,24.660458,-10.949873,0,0,4,2,7
2080,bj,-25.904436,-24.061676,1,2,0,2,8
2081,bj,-12.885568,-36.868587,1,0,0,2,9
2084,bj,-13.556815,8.676871,0,3,0,2,9
2085,bj,-16.056091,0.053193666,1,2,0,2,3
2093,bj,25.258919,-21.68126,1,0,0,2,7
2094,bj,-12.608209,-35.00946,0,0,3,8,9
2095,bj,-20.072256,3.0364919,1,2,0,2,3
2100,bj,16.792183,22.890707,3,2,0,6,3
2103,bj,-0.9676468,-4.9690447,1,4,3,2,2
2104,bj,28.960966,-0.4193376,1,2,1,5,3
2116,bj,-12.332132,11.405402,0,2,3,2,3
2119,bj,28.403652,-20.242374,1,0,0,2,7
2120,bj,20.367552,-10.556143,2,0,3,1,6
2124,bj,15.435834,-19.783966,1,0,0,7,7
2136,bj,8.733964,-14.521651,1,4,0,2,2
2138,bj,30.520473,30.611837,1,2,3,2,3
2149,bj,-25.18044,-23.56105,1,2,0,2,8
2155,bj,39.05365,1.6183404,0,2,0,4,3
2156,bj,-6.835576,-32.838867,1,0,0,2,7
2158,bj,1.0314211,-32.30161,1,0,2,2,7
2166,bj,-0.20061147,27.608799,2,1,4,8,6
2169,bj,-15.768917,-4.3287563,2,2,1,7,3
2171,bj,18.468498,28.016846,3,2,0,4,3
2173,bj,7.9931154,-4.9709783,3,2,0,2,2
2176,bj,-30.041376,-32.157436,1,3,0,2,8
2178,bj,38.864456,27.717228,1,2,3,2,3
2184,bj,23.283428,-3.8630168,2,2,3,8,3
2185,bj,13.076987,-34.297478,1,0,0,8,7
2186,bj,24.90925,10.819264,0,2,0,2,3
2188,bj,-11.4109335,-33.206333,1,3,0,2,9
2189,bj,18.886305,35.758556,0,2,3,0,6
2192,bj,28.61414,13.7670765,1,2,3,2,3
2197,bj,7.2092323,29.444113,2,2,1,2,6
2201,bj,-18.772572,-4.3098607,3,3,0,0,9
2204,bj,-9.939994,32.965702,2,1,3,6,0
2215,bj,-30.714298,-1.9465982,3,3,0,4,9
2216,bj,3.6913598,-27.323896,1,0,0,7,7
2219,bj,-10.392475,-30.079496,1,1,3,7,7
2221,bj,16.846071,11.512235,1,2,2,2,3
2225,bj,-17.14896,13.723579,0,1,3,8,0
2228,bj,8.08394,40.150406,0,2,2,1,6
2231,bj,15.648075,-25.965086,1,0,3,8,7
2237,bj,30.866196,14.317348,1,2,3,2,3
2241,bj,-8.530119,-28.354406,3,0,0,2,7
2246,bj,29.314024,13.48514,1,2,2,2,3
2256,bj,24.125948,0.08299019,1,2,1,2,3
2258,bj,-3.2165442,33.38937,1,1,3,2,6
2263,bj,42.50992,16.196362,1,2,3,2,3
2267,bj,33.392773,21.2581,1,2,0,2,3
2269,bj,17.467958,18.662212,1,2,0,2,3
2273,bj,12.696972,4.760043,1,2,0,6,3
2275,bj,33.732147,22.452,1,2,0,2,3
2298,bj,-13.038201,10.938915,0,2,0,2,3
2300,bj,29.335007,-22.371826,1,0,2,2,7
2301,bj,-21.780855,3.6670892,1,2,0,2,3
2302,bj,-28.234505,17.154964,1,2,3,2,6
2304,bj,-33.225586,-21.952618,0,3,0,2,8
2309,bj,6.8967247,17.651669,0,1,3,2,0
2311,bj,25.872196,22.284714,1,2,0,2,3
2314,bj,7.4374456,32.594048,3,2,3,2,6
2317,bj,11.064327,3.2261965,1,2,0,7,3
2319,bj,30.555,14.017553,1,2,3,2,3
2320,bj,10.609082,28.298223,1,2,3,2,6
2323,bj,44.422085,-6.0637856,1,2,3,2,3
2325,bj,24.242687,-31.22929,1,0,1,2,7
2327,bj,3.1884902,4.9790053,1,2,0,9,3
2329,bj,29.99972,12.773605,2,2,0,1,3
2348,bj,4.344082,-4.6181307,1,2,0,6,2
2349,bj,-29.894123,-32.34686,1,3,0,2,9
2350,bj,-14.521981,-32.299603,2,3,4,1,9
2353,bj,1.5971851,-37.67083,0,0,0,2,7
2355,bj,21.133059,6.458149,2,2,0,2,3
2357,bj,12.767062,0.38724568,3,2,0,8,3
2367,bj,9.669692,8.472697,1,2,3,2,6
2370,bj,-16.403616,-8.106341,1,2,0,4,3
2388,bj,27.23347,-18.347864,3,0,3,4,6
2390,bj,23.218815,2.33527,2,2,4,6,3
2392,bj,22.395197,4.3454494,2,2,0,1,8
2395,bj,-6.251407,-25.78269,0,0,0,7,7
2399,bj,24.022524,23.407385,1,2,0,2,3
2412,bj,3.082824,31.04799,4,2,0,1,6
2414,bj,37.33885,10.439385,1,2,3,2,3
2416,bj,-12.375815,6.6286135,3,2,0,8,3
2418,bj,18.50019,16.107166,1,2,3,2,3
2435,bj,8.437486,40.17669,1,2,3,7,6
2439,bj,18.721334,-15.31922,2,0,4,0,8
2440,bj,41.278847,3.9277656,0,2,0,1,3
2454,bj,0.7577378,11.090411,1,2,0,2,2
2455,bj,25.188898,25.136768,3,2,0,5,3
2460,bj,37.14772,10.430457,1,2,1,2,3
2467,bj,12.20662,-33.046616,1,0,0,2,7
2475,bj,-29.767082,19.209288,2,2,0,2,6
2480,bj,-28.125269,-17.989687,2,2,0,1,8
2481,bj,13.06887,-15.579458,1,0,3,2,7
2490,bj,12.500558,0.87248313,1,2,0,2,3
2496,bj,10.31175,26.846798,1,2,3,2,6
2502,bj,28.602245,14.471543,1,2,0,2,3
2503,bj,-30.998318,-26.540018,1,2,0,2,8
2507,bj,-24.915745,-28.344337,2,0,0,1,8
2509,bj,31.922592,15.75873,0,2,0,4,3
2513,bj,21.167208,26.38509,1,2,4,6,3
2518,bj,19.616978,16.891407,1,2,0,2,3
2519,bj,25.092875,8.598683,3,2,1,1,3
2525,bj,9.518066,8.023767,3,2,0,4,3
2526,bj,28.718246,-17.49048,1,0,0,2,7
2529,bj,-28.076975,-23.49619,1,2,0,1,8
2533,bj,5.379265,11.248607,0,2,0,6,3
2535,bj,17.90741,17.808311,1,2,0,6,3
2536,bj,29.1238,0.54169154,1,2,3,8,3
2545,bj,13.066381,-34.32301,0,0,0,1,7
2549,bj,-21.058762,3.724336,3,2,0,4,3
2557,bj,-27.285172,12.230412,2,2,0,1,6
2570,bj,31.888172,15.745565,1,2,3,2,3
2576,bj,8.322598,7.8672986,2,2,0,2,3
2577,bj,15.902583,16.65034,1,2,0,2,3
2582,bj,-0.5898504,-33.94035,0,0,0,0,7
2587,bj,23.945513,14.68087,1,2,3,2,3
2623,bj,-24.585049,1.9046589,4,2,4,6,3
2624,bj,29.62763,14.234802,1,2,1,2,3
2628,bj,41.376915,3.3715167,3,2,0,2,3
2631,bj,31.45138,11.749709,2,2,0,8,3
2636,bj,12.924834,16.503,1,2,3,2,3
2652,bj,17.866354,-21.224983,0,0,2,2,7
2654,bj,25.671682,14.243544,1,2,3,2,3
2665,bj,8.774065,33.111057,2,2,3,6,6
2666,bj,5.361002,30.989536,1,2,3,2,6
2669,bj,37.317314,9.218229,1,2,0,2,3
2672,bj,9.247361,3.6329658,1,2,0,2,3
2673,bj,22.742876,4.7629256,2,2,4,1,3
2686,bj,26.276829,14.664489,1,2,3,6,3
2697,bj,-4.521289,-29.329357,3,0,0,4,7
2699,bj,22.67305,-24.41985,2,0,0,5,7
2709,bj,17.417887,18.197948,1,2,3,6,3
2713,bj,13.02976,-34.28201,0,0,0,2,7
2714,bj,11.373927,2.7799597,1,2,0,2,3
2717,bj,40.00031,8.637197,1,2,0,2,3
2718,bj,24.943508,22.852772,3,2,0,5,3
2726,bj,-10.875427,6.6129937,1,2,0,0,3
2729,bj,24.859104,22.843184,1,2,0,2,3
2733,bj,26.663713,17.5492,3,2,0,3,3
2734,bj,-0.22887018,5.757498,1,2,0,7,2
2738,bj,24.964468,-24.034657,1,0,0,2,7
2740,bj,25.553099,23.437807,0,2,0,8,3
2744,bj,20.793783,6.132381,1,2,0,2,3
2745,bj,16.67341,21.402693,1,2,0,2,3
2747,bj,29.194143,14.927237,2,2,3,8,3
2748,bj,5.1111116,-5.909565,4,2,0,9,2
2750,bj,-11.945462,6.758007,1,2,0,2,3
2755,bj,17.344025,-25.40527,1,0,0,2,7
2757,bj,16.853907,23.651484,1,2,0,6,3
2770,bj,28.023548,-18.271568,1,0,0,2,7
2772,bj,27.62616,13.847693,1,2,1,3,3
2781,bj,26.460634,15.378455,3,2,0,4,3
2783,bj,27.567747,13.885848,0,2,1,2,3
2785,bj,22.767284,-23.908455,0,0,0,8,7
2787,bj,21.923105,-24.082148,3,0,0,3,7
2790,bj,26.519129,28.71117,1,2,1,2,3
2798,bj,-21.01682,3.413348,1,2,0,2,3
2805,bj,0.60365844,10.332973,1,2,0,7,2
2808,bj,-5.2031693,-33.099354,1,0,0,5,7
2824,bj,28.024311,17.955282,1,2,0,1,3
2830,bj,15.507899,-25.544641,1,0,0,2,7
2838,bj,29.542974,14.567255,1,2,3,2,3
2840,bj,17.373568,10.98572,2,2,2,7,3
2846,bj,9.01014,16.989487,1,2,3,8,3
2850,bj,-23.927404,-34.823395,2,3,4,1,8
2852,bj,38.102806,-6.815219,1,4,0,1,2
2853,bj,-23.634365,-30.780693,2,3,0,8,8
2854,bj,-21.096542,23.929071,2,1,0,1,0
2855,bj,-6.798156,31.135279,4,1,0,9,0
2859,bj,-22.75321,-31.134573,2,3,4,1,8
2860,bj,32.416054,10.320195,1,2,4,3,3
2861,bj,-4.418729,37.04399,2,1,3,1,0
2862,bj,-0.652859,39.93059,2,1,2,1,6
2863,bj,11.931134,-10.628868,1,4,0,3,8
2864,bj,18.050573,-9.913212,4,0,3,6,2
2865,bj,-28.91523,-19.004292,2,2,4,1,8
2866,bj,2.140505,-2.6734657,2,4,3,6,2
2867,bj,41.162144,-10.736953,2,1,3,1,6
2869,bj,-2.5380447,37.978397,2,1,3,1,6
2870,bj,41.864574,-10.424083,2,1,0,1,8
2871,bj,-1.4984157,38.413937,2,1,4,1,6
2872,bj,34.133167,5.602444,2,1,3,1,0
2873,bj,-9.040844,36.63217,2,1,4,1,0
2874,bj,1.5573744,31.08176,2,2,3,1,6
2875,bj,-12.665943,25.600237,2,4,3,1,2
2876,bj,1.831399,-6.68654,2,4,0,6,2
2877,bj,-37.908813,-20.444208,2,3,4,1,9
2878,bj,37.95896,-7.103476,1,2,0,7,3
2879,bj,33.69838,5.93919,2,2,4,1,3
2880,bj,27.737076,15.373196,4,2,0,7,3
2881,bj,44.61953,-6.7799306,2,0,3,2,6
2882,bj,5.982346,37.42716,2,1,3,6,6
2883,bj,-1.2539716,35.769283,2,1,3,1,6
2884,bj,-25.06913,-16.59573,2,3,3,1,8
2885,bj,21.392067,-28.043367,2,0,0,8,7
2887,bj,32.105606,5.1917973,2,2,1,1,3
2888,bj,-16.53909,5.1340055,4,2,3,7,3
2889,bj,12.513469,33.413025,2,2,0,1,6
2890,bj,-2.339283,-39.642723,4,0,4,6,7
2891,bj,23.542564,1.2403115,2,2,3,1,3
2892,bj,24.644552,-32.58457,2,0,2,1,7
2893,bj,-39.06052,-12.437938,2,3,0,7,9
2894,bj,1.1831287,-41.59828,2,0,3,1,6
2895,bj,6.01957,5.263051,2,2,3,6,6
2897,bj,-12.102144,33.49975,2,1,3,6,0
2898,bj,27.09321,-4.8380694,2,1,3,6,0
2899,bj,11.05924,6.3399897,0,4,0,5,2
2900,bj,-1.3173208,-41.692963,2,0,0,8,6
2901,bj,-1.20075,-15.002047,4,4,0,6,5
2902,bj,-25.620823,14.922587,2,2,0,6,6
2903,bj,-45.026188,-7.1479096,4,3,4,1,9
2904,bj,-29.643616,-19.293934,2,3,4,1,8
2905,bj,24.709623,1.1233721,0,2,0,7,3
2906,bj,5.732893,30.079515,2,2,0,6,6
2907,bj,-1.306119,36.60217,2,1,4,1,0
2908,bj,-8.420558,36.17441,2,1,3,1,6
2909,bj,-3.2140768,36.93331,2,1,3,1,6
2910,bj,16.900015,-35.43072,2,0,2,1,7
2913,bj,12.735589,-27.760927,1,0,0,1,7
2914,bj,40.497074,-10.808403,2,2,1,1,6
2915,bj,-6.2094035,9.947119,2,2,0,1,3
2917,bj,-7.0988355,37.53472,2,1,3,1,6
2918,bj,-12.391383,-35.762287,3,0,0,4,9
2919,bj,34.243504,27.688143,1,2,2,3,3
2920,bj,0.64664114,8.216808,1,2,0,7,2
2921,bj,22.494507,-19.150145,2,0,4,6,7
2923,bj,-4.619615,35.899822,2,1,3,1,6
2924,bj,24.492825,9.703962,2,2,2,1,3
2925,bj,32.347504,4.915038,2,0,1,1,7
2928,bj,7.4354634,32.89594,3,2,3,8,6
2930,bj,10.021271,42.13304,2,2,4,1,6
2931,bj,-42.886303,-10.631755,0,3,0,0,9
2933,bj,-8.488591,35.30876,2,1,3,1,0
2935,bj,-13.047063,4.838599,4,3,0,8,9
2936,bj,17.118572,-6.4449406,2,1,3,1,3
2937,bj,-15.208631,4.219514,0,1,4,0,0
2941,bj,31.509178,4.63299,0,2,1,7,3
2943,bj,-13.27244,33.593212,2,1,3,6,0
2948,bj,-19.045286,6.2864323,0,2,1,7,3
2949,bj,-23.57497,-20.127426,2,2,0,1,8
2955,bj,14.781435,-23.128307,2,0,1,1,7
2957,bj,4.998835,-3.7985897,4,4,0,6,2
2958,bj,-39.815254,-9.336235,3,3,0,7,9
2959,bj,-3.5133893,37.624954,2,1,0,1,6
2962,bj,23.907465,-17.100082,2,0,3,1,7
2964,bj,12.852295,4.8662653,2,2,1,1,3
2968,bj,10.69421,15.369595,2,2,3,7,3
2969,bj,2.1569715,29.444567,2,2,2,1,6
2970,bj,-29.53217,13.12253,0,2,3,8,6
2973,bj,40.192814,3.4589784,2,2,0,3,3
2975,bj,7.782321,40.34133,0,2,3,8,6
2976,bj,26.892097,12.2914095,0,2,1,6,3
2979,bj,23.142954,-20.045664,2,0,3,8,7
2983,bj,-27.601868,-18.841131,2,2,0,1,8
2984,bj,24.703758,18.153078,2,2,0,3,3
2987,bj,27.280151,19.129732,2,2,4,8,3
2992,bj,-5.263653,33.56075,2,1,3,6,6
2998,bj,20.072502,24.494379,0,2,0,2,3
3001,bj,9.906284,14.755645,0,2,0,8,3
3007,bj,16.231293,-26.89306,2,0,0,1,7
3011,bj,16.870111,23.653843,0,2,1,2,3
3012,bj,0.25656444,-6.7362666,2,4,0,6,2
3013,bj,0.97858495,28.024014,2,2,3,1,6
3020,bj,32.15675,6.986008,1,2,1,7,3
3056,bj,36.61285,-1.2255889,1,0,1,0,7
3058,bj,-35.141342,-14.774398,3,3,0,0,4
3059,bj,19.6547,-4.8361535,3,1,0,5,0
3060,bj,-4.1358485,-5.7178493,3,4,3,7,2
3061,bj,-34.58739,-14.820184,3,3,0,0,9
3063,bj,34.12126,1.4295958,1,2,3,3,3
3064,bj,-34.459957,-15.368226,3,3,0,0,4
3065,bj,-32.87076,-4.611242,4,3,0,9,9
3066,bj,19.289476,-4.4155245,3,2,0,0,3
3069,bj,27.807913,6.1925936,3,2,0,0,3
3070,bj,7.441422,-12.331966,3,4,0,5,5
3071,bj,18.467154,-3.7937903,3,2,0,0,3
3074,bj,-36.77043,-8.394042,3,3,0,0,4
3075,bj,13.89062,-39.241,4,0,4,9,7
3076,bj,-24.98869,0.9934562,4,2,0,6,3
3077,bj,-20.100492,-10.749152,3,2,3,5,3
3079,bj,-4.334565,2.4080477,3,4,0,7,2
3082,bj,-29.672657,-17.211706,4,2,0,7,8
3083,bj,-7.482169,-8.633335,3,4,0,4,2
3084,bj,4.91099,-32.518673,3,0,0,4,7
3087,bj,-8.478721,0.24760546,0,1,0,0,0
3088,bj,-5.6039386,6.350878,4,1,3,9,0
3090,bj,4.773522,-32.705513,0,0,0,5,7
3091,bj,-27.655392,22.776966,2,1,3,1,0
3092,bj,-1.8654329,-8.962226,1,4,0,6,2
3093,bj,-45.8762,-13.942164,3,3,0,0,4
3096,bj,37.342716,13.279953,0,2,1,0,3
3098,bj,44.236843,15.353453,0,2,4,5,3
3099,bj,2.5278952,-14.244972,3,4,0,4,5
3103,bj,-28.290583,-3.9653676,3,3,0,7,9
3104,bj,-10.9454975,-28.301876,3,0,0,7,7
3106,bj,4.4068465,-4.6262813,1,2,0,5,2
3108,bj,32.10609,-0.6372409,0,2,4,3,3
3111,bj,-29.634895,-0.78194034,2,3,4,8,9
3116,bj,-23.180853,-11.648967,3,3,0,7,9
3126,bj,37.317635,-0.7912339,1,2,0,5,6
3128,bj,18.532288,-3.7438958,3,2,4,4,3
3132,bj,-23.145126,-9.36898,3,4,0,7,2
3136,bj,-27.93206,-2.0797973,1,3,0,2,9
3138,bj,-3.0507774,-29.963682,0,0,0,2,7
3146,bj,10.843208,2.5686848,1,2,2,4,3
3161,bj,-7.767264,21.80433,4,2,4,1,3
3163,bj,14.919062,6.41866,3,2,2,7,3
3168,bj,-3.5732212,-16.161367,3,4,0,7,5
3171,bj,3.8946598,-16.110325,1,4,0,5,5
3202,bj,-20.827583,3.850035,2,2,0,8,3
3205,bj,-13.8000765,-13.328707,3,4,0,7,5
3207,bj,36.909374,15.467424,3,2,1,0,3
3210,bj,-7.0096993,9.998869,0,3,0,0,9
3211,bj,14.834524,-24.527954,0,0,0,7,7
3224,bj,10.837526,3.0626848,1,2,0,0,3
3239,bj,-30.888622,27.509127,0,3,0,0,0
3240,bj,-25.4677,30.308819,0,4,0,0,6
3241,bj,-25.032822,29.953852,4,2,4,0,6
3242,bj,-3.6178665,-44.880306,0,0,0,6,7
3243,bj,-24.987698,31.684633,0,0,0,0,6
3246,bj,10.977236,34.359993,0,2,3,9,6
3250,bj,-19.779581,16.962627,0,4,1,0,2
3251,bj,-25.337286,28.333166,0,2,0,6,8
3252,bj,35.264202,-4.059707,0,2,1,0,3
3253,bj,-23.14296,29.521399,4,2,0,0,6
3254,bj,13.850412,10.161392,0,0,1,0,7
3256,bj,-25.280008,28.562593,0,2,0,0,8
3257,bj,-34.339283,2.9514759,0,3,0,0,8
3259,bj,-28.178904,-24.985182,4,2,4,0,8
3260,bj,-22.992405,29.542185,4,2,0,0,3
3264,bj,12.312822,9.476838,0,2,3,0,3
3265,bj,-2.7081914,35.011806,2,1,3,8,6
3266,bj,17.093056,19.811193,3,2,0,4,3
3267,bj,-21.564596,12.11757,0,3,0,7,9
3269,bj,-25.927786,29.818262,0,3,4,0,8
3270,bj,-26.391716,30.182922,0,3,4,0,4
3272,bj,-23.162954,30.67903,0,2,4,0,3
3286,bj,12.219689,10.124535,0,0,4,0,7
3293,bj,-31.400993,26.764168,4,3,4,0,8
3294,bj,-30.238861,-27.553242,0,2,0,9,8
3295,bj,-22.773432,29.79339,0,2,2,0,3
3298,bj,-32.155544,-28.415472,2,0,0,8,8
3299,bj,-32.333424,-25.952078,0,3,0,0,8
3319,bj,13.552961,9.2825,0,2,2,0,3
3324,bj,34.014626,17.171736,0,2,0,0,3
3326,bj,23.876284,5.2365427,0,2,4,0,3
3327,bj,-9.938103,7.6433535,0,2,0,0,3
3335,bj,34.02164,17.190907,0,2,0,5,3
3347,bj,36.16988,20.181942,1,2,0,7,3
3355,bj,-17.228981,27.078766,0,3,0,9,0
3357,bj,25.074602,31.741793,0,1,3,2,6
3358,bj,-12.167659,31.184044,2,1,0,5,0
3361,bj,-25.614674,-8.033458,4,3,4,7,0
3364,bj,27.256245,-29.434711,0,0,0,6,7
3376,bj,-26.910646,-14.531411,1,2,3,7,8
3377,bj,0.88082826,-30.108637,0,0,0,2,7
3378,bj,-25.575056,7.7845864,2,2,0,8,3
3380,bj,-43.30776,3.0646684,4,3,0,9,9
3390,bj,26.973047,0.08683487,0,2,0,5,3
3393,bj,-1.6514767,32.16394,4,1,3,6,6
3394,bj,-19.002026,-6.2443743,1,3,0,6,9
3398,bj,19.641363,26.738762,0,2,4,5,3
3399,bj,7.236386,18.780935,0,1,3,2,0
3400,bj,-19.806322,4.37312,0,2,0,3,3
3407,bj,26.589539,-28.259966,4,0,4,8,7
3415,bj,-0.3865135,-7.5245304,1,4,0,7,2
3416,bj,-20.988522,4.9731903,1,2,0,5,3
3417,bj,-33.105545,-6.147909,3,3,0,0,9
3419,bj,-4.419232,33.15646,2,1,3,1,6
3421,bj,-20.580593,2.5909708,1,2,0,2,3
3425,bj,-13.857383,-33.200695,2,3,0,7,9
3426,bj,28.911205,-24.06321,2,0,2,1,7
3434,bj,-16.478046,-7.934311,3,2,0,4,3
3449,bj,22.278454,-23.910915,1,0,0,2,7
3472,bj,1.696533,-21.972883,1,3,0,7,9
3474,bj,-12.980132,-4.8903666,0,4,0,7,2
3478,bj,33.25306,-6.5194316,0,2,0,4,3
3482,bj,-30.986828,4.3356013,1,3,0,7,9
3485,bj,-5.3307076,-29.662626,1,0,0,2,7
3495,bj,9.091047,0.60500455,4,4,3,7,2
3496,bj,-11.229628,-33.45288,4,3,0,3,9
3500,bj,21.869638,-24.391283,0,0,0,7,7
3504,bj,-22.679808,20.761606,4,1,3,2,8
3508,bj,-4.633506,-29.626802,1,0,0,2,7
3531,bj,25.50292,-26.28116,2,0,0,8,7
3573,bj,-50.156147,-6.889903,4,1,3,3,0
3575,bj,-0.7095459,7.779602,2,1,3,6,2
3580,bj,17.943535,-20.89642,0,0,1,0,7
3593,bj,-1.0568131,16.09751,4,0,3,3,1
3594,bj,0.27915627,2.7424176,4,4,2,1,1
3595,bj,-1.3521922,17.637987,4,2,0,3,3
3596,bj,-40.98922,-7.1620083,4,3,4,9,4
3597,bj,12.315246,-2.994015,4,4,0,9,1
3598,bj,0.94495445,20.19052,4,3,0,3,1
3599,bj,-1.817956,19.943296,4,2,2,3,1
3600,bj,-28.163422,17.79226,4,2,3,3,8
3601,bj,-29.720781,-23.026342,4,2,0,1,8
3602,bj,-41.18581,-13.235495,1,3,0,7,4
3603,bj,-14.067571,-38.96126,1,3,0,1,9
3604,bj,-49.45158,-22.52693,1,4,0,7,5
3605,bj,-4.110386,-7.773711,4,4,0,7,2
3606,bj,3.0379174,14.5563755,4,1,3,3,0
3607,bj,-34.69661,22.458672,4,3,0,9,1
3609,bj,-37.030537,-21.619265,4,3,4,9,8
3610,bj,-0.73404944,5.125568,1,4,0,7,2
3611,bj,-1.5859284,20.49185,4,2,3,3,1
3612,bj,12.375753,-22.571585,4,1,3,3,1
3613,bj,43.500854,21.106802,4,2,0,3,3
3614,bj,-42.985092,-0.80121,4,3,0,7,1
3615,bj,-2.320165,16.497837,4,2,0,3,1
3616,bj,-2.7717206,17.009607,4,2,0,3,1
3617,bj,6.054997,25.317574,4,1,0,3,1
3618,bj,-20.045593,-35.198868,4,3,0,6,9
3619,bj,-42.836575,-0.36482808,4,3,0,1,1
3621,bj,11.221852,-2.5958242,4,4,2,9,1
3622,bj,-39.89879,-7.5826135,4,3,0,3,9
3623,bj,6.0944953,15.802889,4,2,3,6,3
3624,bj,-27.622993,22.191975,0,1,3,3,0
3626,bj,-0.03726646,15.936287,4,1,0,3,1
3627,bj,20.769852,6.2794614,4,2,2,9,3
3628,bj,21.451733,30.34936,0,2,3,4,6
3630,bj,-49.453686,-22.526852,1,4,0,7,5
3631,bj,-7.3814726,-11.99175,4,4,0,4,5
3633,bj,-24.581537,-3.6284955,4,3,0,9,1
3634,bj,-1.1952125,16.998447,4,0,3,3,1
3635,bj,-29.75963,-23.022612,4,2,0,1,8
3636,bj,-28.641878,10.410732,4,2,0,7,6
3637,bj,-2.8308654,19.577671,4,4,0,3,1
3638,bj,5.7767487,19.136347,4,1,4,1,0
3639,bj,-8.609824,-10.3289385,4,4,0,1,2
3640,bj,-26.192232,3.9217858,1,2,0,7,3
